respid,comtype2,smuse_fb,smuse_yt,smuse_x,smuse_ig,smuse_sc,smuse_tt,smuse_rd,smuse_bsk,smuse_th,smuse_ts,relig,educcat,party,hisp,racethn,agecat,birthplace,gender,adults,inc_sdt1,cregion,metro
3361,2,2.0,2.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,2,1,99,99,1,4,1,2,1,1,1,1
17042,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,3,3,2,1,2,1,2,2,4,3,1
7559,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99,3,4,1,3,2,1,2,1,1,1,1
17227,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2,1,2,2,1,1,1,1,1,2,1
4921,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8,1,1,2,5,2,4,1,2,8,1,1
10285,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10,1,1,2,1,3,1,1,1,7,3,1
15620,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,1,2,1,2,1,2,1,8,1,1
1989,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,4,2,1,4,1,2,4,1,4,2
13483,3,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2,2,2,3,1,1,2,8,3,1
15717,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,5,3,1
6019,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,4,1,1,2,7,2,1
16789,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,5,4,1,1,1,6,4,1
14019,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,2,2,2,3,2
13281,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,2,8,4,1
4599,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,2,3,2,4,2,1,2,4,4,3,1
1192,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,11,2,1,2,4,4,1,2,2,1,2,1
12130,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,3,2,1,2,1,1,2,6,1,1
13083,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,5,3,4,2,1,2,3,1
16802,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7,1,3,2,5,2,1,2,2,6,4,1
10294,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,3,2,2,2,4,99,2,1,1,4,1
6732,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,2,4,1,1
12082,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,3,1,1,1,4,2,1
4984,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,6,1,4,2,1,2,4,1,2,8,3,1
10092,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,2,1,3,2,4,1,2,3,3,1
1911,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,3,2,1,1,1,1,2,5,2,1
14917,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,4,3,1
16950,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,3,6,2,1
5320,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,1,4,3,1
16247,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12,1,2,2,2,3,1,2,2,4,3,1
9161,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7,2,4,2,5,4,4,1,3,6,1,1
17535,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,2,1,2,1
8726,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,4,1,1,2,3,3,1
604,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,10,2,3,2,1,2,1,2,1,2,2,1
11862,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1,2,2,1,4,1,2,3,5,3,1
16801,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,1,2,8,4,1
10229,3,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,12,2,4,1,3,2,2,1,99,5,1,2
6011,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,1,3,2,1,1,2,5,4,1
11411,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,1,3,1,1,2,4,3,1
17978,3,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,3,2,1,2,1,2,3,5,3,1
16720,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1,2,1,4,1,1,1,5,3,2
9650,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,3,4,1,3,1,1,2,1,1,3,1
5854,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,11,1,2,2,1,2,1,1,2,8,4,1
2696,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,1,3,2,1
1959,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,1,4,1,2,3,8,1,1
225,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,2,3,1,2,2,3,3,1
18635,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12,1,2,2,1,2,1,2,2,8,1,1
2674,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,3,1,1,2,6,1,1
13187,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,3,1,1,1,1,1,1
7280,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,10,1,2,2,1,1,1,2,1,4,4,1
12205,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3,1,3,3,1,2,4,3,4,1
14103,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,2,1,2,4,1,3,2
14743,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,2,2,1,4,1,2,1,3,2,1
9140,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,4,1,1,2,99,3,1
18037,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,12,1,2,2,1,2,1,2,2,5,3,1
14092,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,1,1,1,2,2,8,1,1
13565,3,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,1,99,2,5,1,2
15603,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,8,3,1
8480,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,2,3,2,1,4,1,2,1,1,4,1
7393,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,3,4,1,2,3,2,4,1
11329,2,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,11,3,4,1,3,2,1,2,1,2,4,1
7873,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12,1,3,2,1,4,1,1,3,8,2,2
3745,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,2,1,2,2,6,1,1
16779,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,2,1,4,1,2,2,5,3,1
7437,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,1,2,1,4,1,2,2,6,1,1
16742,3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,1,2,8,4,1
2743,3,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3,1,2,1,3,4,1,2,3,8,4,1
18164,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,1,2,3,1
5323,3,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,4,1,2,2,99,2,1
6657,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,3,2,1,2,1,2,2,8,3,1
3990,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,3,1,3,4,4,1,2,1,3,1
13525,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,1,3,4,1,1,2,3,4,1
18548,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,3,2,1,4,1,2,2,8,2,1
8227,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,3,2,5,4,4,1,5,6,4,1
17827,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,2,5,3,1
4523,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,2,2,4,2,1
11585,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,2,2,1,4,1,1,2,8,4,1
3311,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,99,2,99,4,1,2,3,6,3,1
4535,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,12,2,3,2,1,3,1,1,2,8,1,1
12456,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,2,2,1,2,1,1,2,6,4,1
3550,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,4,1,3,3,4,2,3,3,3,1
16679,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,2,4,2,1,1,1,2,4,2,3,2
5002,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,9,2,2,2,2,2,1,2,2,7,2,1
9751,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,3,2,1,2,1,2,4,7,4,1
5925,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,99,2,1,3,3,4,1,2,2,4,1
12867,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11,2,4,2,1,4,1,1,1,1,2,1
18060,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12,1,1,1,3,4,1,1,1,5,4,1
12363,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,1,1,2,2
6981,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,99,1,2,1,3,3,2
13622,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,3,1,2,1,1,3,1
16388,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,2,1,5,2,1
10564,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,2,1,2,1,1,4,2
15063,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,4,1,2,2,1,3,1
18374,2,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2,2,2,4,4,1,1,2,3,1
18772,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,5,3,4,2,3,2,1,1
2363,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,2,2,1,2,1,1,2,7,4,1
15810,99,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,1,2,1,2,1,1,3,2,2,2
7420,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10,1,3,2,1,2,1,1,2,6,4,1
1754,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9,3,2,1,3,1,1,2,2,1,3,1
14971,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,1,2,1,1,1,6,4,1
8491,3,1.0,1.0,2.0,2.0,99.0,99.0,1.0,2.0,99.0,99.0,1,1,3,2,1,2,1,1,2,8,2,1
8069,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,3,8,3,1
658,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,2,4,1,1,1,4,2,1
18473,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2,3,3,1,3,2,1,1,2,2,4,1
4307,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,4,1,2,3,5,3,1
16844,3,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,4,2,1,2,1,1,2,8,4,1
15328,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,2,2,2,1,4,1,2,1,1,3,1
2926,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,1,2,8,2,1
11512,2,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10,2,2,2,1,1,1,3,4,99,4,1
17956,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7,2,3,2,99,3,1,1,3,3,4,1
16743,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,12,2,1,2,1,2,1,2,2,4,3,1
11783,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10,2,1,2,4,2,1,2,2,8,4,1
14625,3,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,2,1,3,1,2,3,8,2,1
13385,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,4,1,2,1,2,2,1
7236,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,1,5,3,1
17108,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,2,1,3,1
16553,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,4,2,1,4,1,1,3,3,3,1
1999,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,2,2,4,4,1,2,2,3,3,1
14354,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,12,1,3,2,1,3,1,1,1,1,1,1
11863,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,4,1,2,1,6,2,1
3677,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,2,2,1,4,1,2,1,1,4,2
3279,1,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10,1,2,2,1,4,1,1,2,4,3,1
17316,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,10,1,3,2,1,2,1,2,2,4,1,1
17571,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,2,4,2,1,2,1,1,2,8,4,1
5264,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,2,2,1,1,1,2,5,6,3,1
14918,99,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,2,2,2,1,4,1,2,1,1,2,1
3614,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10,3,3,2,1,3,1,1,3,6,3,1
13696,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,1,5,3,1
15779,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,2,4,4,2
11921,3,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,11,1,2,2,1,4,1,2,2,99,1,2
15191,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3,1,1,2,1,3,1,2,3,8,3,1
2019,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,3,3,4,2,3,4,4,1
8744,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,3,4,1,3,2,1,2,1,2,3,2
2843,99,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,12,3,2,2,1,2,1,2,4,1,1,1
14146,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1,2,3,2,1,1,1,1,4,1,2,1
13641,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,3,1,1,2,8,2,1
12228,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3,2,1,2,1,2,2,1,3,1
15494,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,2,4,1,2,2,1,2,1
16656,3,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,2,2,2,1,1,2,4,1,3,2
9412,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2,2,2,2,1,2,1,1,3,1
12332,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,1,3,1,2,2,7,1,1
4110,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,1,3,3,4,1,99,5,3,1
1612,2,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,10,1,3,2,1,2,1,2,1,5,2,1
12732,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,12,2,2,2,1,2,1,2,2,8,2,1
18740,3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,2,1,3,2,2,1,3,5,2,1
903,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,4,2,1,3,1,1,2,6,3,2
6671,99,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,3,2,2,1,1,2,1,1,2,1
13951,3,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,99,99,1,3,1,1,1,1,1,1
10603,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,4,1,2,2,5,2,1
14638,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,1,3,2,3,1,1,3,2,1
834,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,2,2,1,2,1,2,3,8,3,1
8302,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5,1,1,2,1,4,4,2,1,5,4,1
1947,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,2,1,2,1,1,1,1
15472,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,1,3,2,4,2,1,1,3,1
1718,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,4,1,2,1,4,4,1
13363,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2,2,3,2,1,4,1,2,2,99,3,1
13329,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,5,4,99,1,99,1,2,1
10816,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,3,1,3,2,2,2,1,1,1,2
7564,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,1,1,3,2,1,1,2,2,3,1
16402,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,2,1,1,3,6,3,1
16897,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,3,8,4,1
12185,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,3,1,2,1,3,2,1
7105,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,4,2,1,2,1,1,99,8,3,1
520,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,2,3,1,2,3,6,3,1
5373,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,1,1,3,2,4,2,1,1,1,1
9898,1,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,2,2,2,2,1,2,3,5,4,1
8477,1,1.0,2.0,99.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,1,3,3,1
17088,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,4,1,2,2,5,3,1
2513,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,12,2,2,2,1,4,1,2,1,1,1,1
17803,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,2,1,4,1,2,1,2,2,1
7744,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,3,2,1,4,1,1,3,8,1,1
8802,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,2,8,2,2
4364,3,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,2,1,3,1,2,2,99,3,1
10158,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,3,1,2,2,8,2,1
10473,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,4,2,1,2,1,1,4,7,3,1
3377,3,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,2,1,2,2,5,2,1
4626,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,10,1,2,1,3,2,1,1,2,8,2,1
5482,3,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,2,1,2,1,3,1,1,2,6,1,1
14139,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,12,2,2,2,2,2,1,1,1,3,3,1
2443,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,11,1,3,2,1,3,1,2,1,4,2,1
14818,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,3,2,1,4,1,2,1,1,4,1
12452,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,3,2,2,1,3,1,2,1,1,2,2
11166,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,2,2,1,4,1,1,3,8,1,1
15802,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,2,1,2,2,5,2,1
4061,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,2,1,2,2,4,2,2
9595,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,4,2,2,3,1,2,4,1,1,1
3656,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,2,2,4,3,1,2,99,1,2,1
15535,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,2,2,1,2,1,2,2,5,3,1
16301,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,3,4,2,1,2,3,2,2,4,3,1
3346,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,1,3,2,1,1,1,3,5,5,1,1
16466,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,1,2,1,4,1,1,1,1,3,1
9540,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,2,2,2,2,3,1,2,4,5,3,1
10503,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,12,1,3,2,5,2,1,1,2,8,4,1
4165,1,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,2,1,3,2,1,1,2,8,4,1
13915,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,2,1,2,1,4,3,1
1351,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1,1,2,2,1,4,1,2,2,8,3,1
5362,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,3,1,3,2,4,2,2,1,1,1
4398,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11,1,3,2,1,4,1,1,1,2,3,1
14887,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,10,2,3,2,1,4,1,1,3,5,3,2
9884,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,2,1,2,2,8,3,1
2746,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,4,4,1,99,1,4,1
7763,3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,2,1,1,3,2,1,2,2,7,4,1
